shift_id,year,month,date,day_of_week,staff_id,staff_name,start_time,end_time,break_minutes,actual_hours,role,hourly_rate,daily_wage,status,modified_flag,modified_by,notes
SH20240225104,2024,2,25,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240226105,2024,2,26,月,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240226106,2024,2,26,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240226107,2024,2,26,月,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240226108,2024,2,26,月,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240227109,2024,2,27,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240227110,2024,2,27,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240227111,2024,2,27,火,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240227112,2024,2,27,火,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240228113,2024,2,28,水,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240228114,2024,2,28,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240228115,2024,2,28,水,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240228116,2024,2,28,水,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240229117,2024,2,29,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240229118,2024,2,29,木,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240229119,2024,2,29,木,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240229120,2024,2,29,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240301001,2024,3,1,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240301002,2024,3,1,金,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240301003,2024,3,1,金,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,TRUE,店長,体調不良対応
SH20240302004,2024,3,2,土,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240302005,2024,3,2,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240302006,2024,3,2,土,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240302007,2024,3,2,土,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240302008,2024,3,2,土,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240303009,2024,3,3,日,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240303010,2024,3,3,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240303011,2024,3,3,日,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240303012,2024,3,3,日,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240304013,2024,3,4,月,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240304014,2024,3,4,月,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240304015,2024,3,4,月,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240305016,2024,3,5,火,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240305017,2024,3,5,火,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240305018,2024,3,5,火,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240306019,2024,3,6,水,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240306020,2024,3,6,水,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240306021,2024,3,6,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240307022,2024,3,7,木,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240307023,2024,3,7,木,3,鈴木次郎,13:00,21:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240307024,2024,3,7,木,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240307025,2024,3,7,木,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240308026,2024,3,8,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240308027,2024,3,8,金,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240308028,2024,3,8,金,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240308029,2024,3,8,金,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240309030,2024,3,9,土,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240309031,2024,3,9,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240309032,2024,3,9,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240309033,2024,3,9,土,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240309034,2024,3,9,土,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240310035,2024,3,10,日,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240310036,2024,3,10,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240310037,2024,3,10,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240310038,2024,3,10,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240310039,2024,3,10,日,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240311040,2024,3,11,月,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240311041,2024,3,11,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240311042,2024,3,11,月,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240311043,2024,3,11,月,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240312044,2024,3,12,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240312045,2024,3,12,火,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240312046,2024,3,12,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,TRUE,店長,急遽追加
SH20240313047,2024,3,13,水,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240313048,2024,3,13,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240313049,2024,3,13,水,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240314050,2024,3,14,木,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240314051,2024,3,14,木,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240314052,2024,3,14,木,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240314053,2024,3,14,木,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240315054,2024,3,15,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240315055,2024,3,15,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240315056,2024,3,15,金,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240316057,2024,3,16,土,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240316058,2024,3,16,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240316059,2024,3,16,土,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240316060,2024,3,16,土,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240316061,2024,3,16,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240317062,2024,3,17,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240317063,2024,3,17,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240317064,2024,3,17,日,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240317065,2024,3,17,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240317066,2024,3,17,日,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240318067,2024,3,18,月,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240318068,2024,3,18,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240318069,2024,3,18,月,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240319070,2024,3,19,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240319071,2024,3,19,火,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240319072,2024,3,19,火,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240319073,2024,3,19,火,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240320074,2024,3,20,水,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,春分の日
SH20240320075,2024,3,20,水,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,春分の日
SH20240320076,2024,3,20,水,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,春分の日
SH20240320077,2024,3,20,水,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,春分の日
SH20240320078,2024,3,20,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,春分の日
SH20240321079,2024,3,21,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240321080,2024,3,21,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240321081,2024,3,21,木,3,鈴木次郎,13:00,21:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240321082,2024,3,21,木,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240322083,2024,3,22,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240322084,2024,3,22,金,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240322085,2024,3,22,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240322086,2024,3,22,金,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240323087,2024,3,23,土,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240323088,2024,3,23,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240323089,2024,3,23,土,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240323090,2024,3,23,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240324091,2024,3,24,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240324092,2024,3,24,日,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240324093,2024,3,24,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240324094,2024,3,24,日,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240324095,2024,3,24,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240325096,2024,3,25,月,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240325097,2024,3,25,月,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240325098,2024,3,25,月,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240326099,2024,3,26,火,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240326100,2024,3,26,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240326101,2024,3,26,火,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240327102,2024,3,27,水,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240327103,2024,3,27,水,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240327104,2024,3,27,水,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240328105,2024,3,28,木,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240328106,2024,3,28,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240328107,2024,3,28,木,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240329108,2024,3,29,金,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240329109,2024,3,29,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240329110,2024,3,29,金,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240330111,2024,3,30,土,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240330112,2024,3,30,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240330113,2024,3,30,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240330114,2024,3,30,土,3,鈴木次郎,13:00,21:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240331115,2024,3,31,日,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240331116,2024,3,31,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240331117,2024,3,31,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240331118,2024,3,31,日,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240331119,2024,3,31,日,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240401001,2024,4,1,月,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240401002,2024,4,1,月,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,TRUE,店長,体調不良対応
SH20240401003,2024,4,1,月,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240402004,2024,4,2,火,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240402005,2024,4,2,火,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240402006,2024,4,2,火,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240403007,2024,4,3,水,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240403008,2024,4,3,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240403009,2024,4,3,水,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240403010,2024,4,3,水,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240404011,2024,4,4,木,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240404012,2024,4,4,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240404013,2024,4,4,木,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240404014,2024,4,4,木,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240405015,2024,4,5,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240405016,2024,4,5,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240405017,2024,4,5,金,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240405018,2024,4,5,金,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240406019,2024,4,6,土,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240406020,2024,4,6,土,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,TRUE,店長,体調不良対応
SH20240406021,2024,4,6,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240406022,2024,4,6,土,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240406023,2024,4,6,土,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240407024,2024,4,7,日,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240407025,2024,4,7,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240407026,2024,4,7,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240407027,2024,4,7,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240408028,2024,4,8,月,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240408029,2024,4,8,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240408030,2024,4,8,月,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240408031,2024,4,8,月,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240409032,2024,4,9,火,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240409033,2024,4,9,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240409034,2024,4,9,火,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240410035,2024,4,10,水,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240410036,2024,4,10,水,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240410037,2024,4,10,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240410038,2024,4,10,水,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240411039,2024,4,11,木,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240411040,2024,4,11,木,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240411041,2024,4,11,木,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240411042,2024,4,11,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,TRUE,店長,時間変更
SH20240412043,2024,4,12,金,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240412044,2024,4,12,金,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240412045,2024,4,12,金,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240413046,2024,4,13,土,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240413047,2024,4,13,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240413048,2024,4,13,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240413049,2024,4,13,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240414050,2024,4,14,日,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240414051,2024,4,14,日,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240414052,2024,4,14,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240414053,2024,4,14,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240415054,2024,4,15,月,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240415055,2024,4,15,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,TRUE,店長,代替出勤
SH20240415056,2024,4,15,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240415057,2024,4,15,月,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240416058,2024,4,16,火,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240416059,2024,4,16,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240416060,2024,4,16,火,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,TRUE,店長,体調不良対応
SH20240417061,2024,4,17,水,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240417062,2024,4,17,水,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240417063,2024,4,17,水,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240418064,2024,4,18,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240418065,2024,4,18,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240418066,2024,4,18,木,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240418067,2024,4,18,木,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240419068,2024,4,19,金,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,TRUE,店長,時間変更
SH20240419069,2024,4,19,金,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240419070,2024,4,19,金,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240420071,2024,4,20,土,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,TRUE,店長,時間変更
SH20240420072,2024,4,20,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240420073,2024,4,20,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240420074,2024,4,20,土,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240421075,2024,4,21,日,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240421076,2024,4,21,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,TRUE,店長,時間変更
SH20240421077,2024,4,21,日,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240421078,2024,4,21,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240421079,2024,4,21,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240422080,2024,4,22,月,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240422081,2024,4,22,月,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240422082,2024,4,22,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240422083,2024,4,22,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240423084,2024,4,23,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240423085,2024,4,23,火,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240423086,2024,4,23,火,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240423087,2024,4,23,火,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240424088,2024,4,24,水,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240424089,2024,4,24,水,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240424090,2024,4,24,水,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240424091,2024,4,24,水,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240425092,2024,4,25,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240425093,2024,4,25,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240425094,2024,4,25,木,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240426095,2024,4,26,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240426096,2024,4,26,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
